,BlockID,MaxCurrentRate,Latitude,Longitude,Average.Duration.of.Paid.Parkers.in.Hours,Unpaid.Vehicles,Expired.Vehicles,Exempt.Vehicles,Spaces.Occupied,Survey.Count,Receipt.Transactions,Mobile.Transactions,StreetDirection,StreetSide,BlockDescription,BlockStartNumber,BlockEndNumber,TerminalLocationAddress,TerminalID,Area,Zone,ID,X,Y,MegaCluster_Flag,Tickets,Cars
3630,B732314,2,41.87795364,-87.64779791,1.031,4,0,1,49,27,6959,4146,W,N, 808 - 822 W JACKSON BLVD ,808,822,810 W JACKSON BLVD,732314,732,3,3630,446248.3983,4636428.549,1,0.148148148,1.814814815
3631,B733401,4,41.86724436,-87.64551401,1.656,10,5,1,78,55,1344,893,W,N, 710 - 740 W ROOSEVELT RD ,710,740,720 W ROOSEVELT RD,733401,733,4,3631,446428.966,4635238.1,1,0.272727273,1.418181818
3632,B734401,4,41.87513968,-87.62602039,1.404,26,13,15,352,126,9622,8788,S,W, 504 - 534 S WABASH AVE ,504,534,522 S WABASH AVE,734401,734,4,3632,448053.1365,4636102.714,1,0.30952381,2.793650794
3633,B900501,6.5,41.87782837,-87.62066078,1.241,86,39,16,1150,256,20018,5404,S,E, 305 - 445 S COLUMBUS DR ,305,445,325 S COLUMBUS DR,900502,900,5,3633,448500.0349,4636398.001,1,0.48828125,4.4921875
3634,B900503,6.5,41.8801637,-87.62073448,1.346,136,50,23,1779,261,25011,9879,S,E, 119 - 257 S COLUMBUS DR ,119,257,131 S COLUMBUS DR,900503,900,5,3634,448495.7949,4636657.331,1,0.712643678,6.816091954
3635,B901401,4,41.87498191,-87.62057148,1.371,81,37,10,1317,234,22329,5087,S,E, 613 - 679 S COLUMBUS DR ,613,679,635 S COLUMBUS DR,901402,901,4,3635,448505.1597,4636081.913,1,0.504273504,5.628205128
3636,B901403,4,41.87480416,-87.62060769,1.413,13,7,2,270,78,7673,2013,S,W, 502 - 530 S COLUMBUS DR ,502,530,514 S COLUMBUS DR,901403,901,4,3636,448502.0123,4636062.2,1,0.256410256,3.461538462
3637,B902501,6.5,41.88007456,-87.62076874,1.386,155,47,61,1486,130,29139,17217,S,W, 110 - 226 S COLUMBUS DR ,110,226,140 S COLUMBUS DR,902501,902,5,3637,448492.8806,4636647.454,1,1.553846154,11.43076923
3638,B902503,6.5,41.8770668,-87.62065609,1.35,38,27,4,546,99,16079,4603,S,W, 316 - 444 S COLUMBUS DR ,316,444,416 S COLUMBUS DR,902505,902,5,3638,448499.8126,4636313.444,1,0.656565657,5.515151515
3639,B904701,2,41.86602719,-87.62412059,1.554,13,1,7,93,23,5105,6658,S,W, 1234 - 1246 S MICHIGAN AVE ,1234,1246,1240 S MICHIGAN AVE,904701,904,7,3639,448203.4256,4635089.832,1,0.608695652,4.043478261
3640,B905405,4,41.88355573,-87.64739156,1.37,58,20,4,711,103,9724,19362,N,E, 103 - 123 N HALSTED ST ,103,123,111 N HALSTED ST,905405,905,4,3640,446286.8076,4637050.28,1,0.757281553,6.902912621
3641,B905406,4,41.88350581,-87.64742777,1.357,20,5,1,211,99,4274,7722,N,W, 100 - 128 N HALSTED ST ,100,128,106 N HALSTED ST,905406,905,4,3641,446283.7615,4637044.76,1,0.252525253,2.131313131
3642,B905407,4,41.8831823,-87.64663786,1.351,53,10,4,413,103,5400,9392,W,N, 718 - 740 W WASHINGTON BLVD ,718,740,724 W WASHINGTON BLVD,905407,905,4,3642,446349.0289,4637008.347,1,0.611650485,4.009708738
3643,B905408,4,41.88318181,-87.64452495,1.311,20,13,7,228,93,4328,3651,W,N, 630 - 656 W WASHINGTON BLVD ,630,656,634 W WASHINGTON BLVD,905408,905,4,3643,446524.3356,4637006.974,1,0.35483871,2.451612903
3644,B905409,4,41.88319129,-87.6433897,1.261,19,5,3,222,89,3923,4375,W,N, 608 - 628 W WASHINGTON BLVD ,608,628,622 W WASHINGTON BLVD,905409,905,4,3644,446618.5346,4637007.32,1,0.269662921,2.494382022
3645,B905416,4,41.88315235,-87.64459267,1.099,19,2,3,161,92,3241,1608,W,S, 643 - 651 W WASHINGTON BLVD ,643,651,645 W WASHINGTON BLVD,905416,905,4,3645,446518.6924,4637003.746,1,0.22826087,1.75
3646,B907404,4,41.87797711,-87.6463455,1.003,43,9,1,351,101,9622,8666,W,N, 748 - 754 W JACKSON BLVD ,748,754,750 W JACKSON BLVD,907404,907,4,3646,446368.9335,4636430.246,1,0.514851485,3.475247525
3647,B907405,4,41.87799908,-87.64482133,1.265,45,11,3,301,100,5493,6508,W,N, 632 - 740 W JACKSON BLVD ,632,740,728 W JACKSON BLVD,907405,907,4,3647,446495.4217,4636431.734,1,0.56,3.01
3648,B907406,4,41.87801355,-87.64363378,1.51,48,8,8,372,99,5837,7040,W,N, 604 - 628 W JACKSON BLVD ,604,628,622 W JACKSON BLVD,907406,907,4,3648,446593.9721,4636432.601,1,0.565656566,3.757575758
3649,B907407,4,41.87803852,-87.64158726,1.282,34,10,68,635,110,9719,7024,W,N, 542 - 564 W JACKSON BLVD ,542,564,554 W JACKSON BLVD,907407,907,4,3649,446763.8053,4636434.102,1,0.4,5.772727273
3650,B907412,4,41.8779816,-87.64369547,1.334,13,10,2,237,95,6243,4733,W,S, 633 - 715 W JACKSON BLVD ,633,715,641 W JACKSON BLVD,907412,907,4,3650,446588.8267,4636429.092,1,0.242105263,2.494736842
3651,B907413,4,41.87798859,-87.64292836,1.413,34,8,1,285,98,6040,7867,W,S, 605 - 623 W JACKSON BLVD ,605,623,623 W JACKSON BLVD,907413,907,4,3651,446652.4844,4636429.391,1,0.428571429,2.908163265
3652,B908301,2,41.87857224,-87.66659282,1.491,6,2,0,81,24,14795,2685,S,E, 203 - 231 S ASHLAND AVE ,203,231,209 S ASHLAND AVE,908302,908,3,3652,444689.3998,4636509.172,0,0.333333333,3.375
3653,B908303,2,41.87985334,-87.66664915,1.545,2,0,0,20,24,3291,1532,S,E, 103 - 135 S ASHLAND AVE ,103,135,121 S ASHLAND AVE,908303,908,3,3653,444685.8307,4636651.446,0,0.083333333,0.833333333
3654,B908304,2,41.87963866,-87.66682081,1.467,8,3,3,69,24,7777,3714,S,W, 100 - 120 S ASHLAND AVE ,100,120,110 S ASHLAND AVE,908304,908,3,3654,444671.4022,4636627.721,0,0.458333333,2.875
3655,B908305,2,41.87804301,-87.66678259,1.388,7,3,1,81,24,13431,2564,S,W, 206 - 230 S ASHLAND AVE ,206,230,228 S ASHLAND AVE,908305,908,3,3655,444673.1971,4636450.536,0,0.416666667,3.375
3656,B909401,4,41.87444965,-87.62512989,1.519,23,9,8,321,101,8055,7256,E,N, 56 - 82 E HARRISON ST ,56,82,70 E HARRISON ST,909401,909,4,3656,448126.4721,4636025.563,1,0.316831683,3.178217822
3657,B909402,4,41.87442119,-87.62499645,1.457,14,5,9,202,97,4972,5393,E,S, 35 - 81 E HARRISON ST ,35,81,69 E HARRISON ST,909402,909,4,3657,448137.5221,4636022.322,1,0.195876289,2.082474227
3658,B910701,2,41.86368876,-87.62407993,1.569,30,14,2,349,25,18831,33107,S,W, 1406 - 1532 S MICHIGAN AVE ,1406,1532,1420 S MICHIGAN AVE,910704,910,7,3658,448204.9126,4634830.179,1,1.76,13.96
3659,B910703,2,41.862737,-87.62401734,1.638,40,9,2,314,23,19361,26036,S,E, 1411 - 1555 S MICHIGAN AVE ,1411,1555,1457 S MICHIGAN AVE,910706,910,7,3659,448209.3392,4634724.47,1,2.130434783,13.65217391
3660,B911701,2,41.8551609,-87.62385377,1.622,31,9,2,142,80,3838,2852,S,E, 2005 - 2033 S MICHIGAN AVE ,2005,2033,2009 S MICHIGAN AVE,911701,911,7,3660,448216.803,4633883.221,0,0.5,1.775
3661,B911702,2,41.85712539,-87.62390485,1.661,39,7,3,316,83,11086,15282,S,E, 1807 - 1929 S MICHIGAN AVE ,1807,1929,1823 S MICHIGAN AVE,911703,911,7,3661,448214.1479,4634101.363,0,0.554216867,3.807228916
3662,B911704,2,41.85845346,-87.62393442,1.459,32,13,4,341,75,15417,16156,S,E, 1605 - 1725 S MICHIGAN AVE ,1605,1725,1721 S MICHIGAN AVE,911704,911,7,3662,448212.765,4634248.832,0,0.6,4.546666667
3663,B911706,2,41.85928895,-87.6239869,1.435,54,11,2,437,75,16056,27492,S,W, 1612 - 1738 S MICHIGAN AVE ,1612,1738,1638 S MICHIGAN AVE,911706,911,7,3663,448209.0833,4634341.626,0,0.866666667,5.826666667
3664,B911708,2,41.85620987,-87.62391705,1.709,30,10,2,263,77,7205,8382,S,W, 1812 - 1926 S MICHIGAN AVE ,1812,1926,1912 S MICHIGAN AVE,911709,911,7,3664,448212.3967,4633999.723,0,0.519480519,3.415584416
3665,B911710,2,41.85497247,-87.62388913,1.622,21,3,1,63,83,2893,2994,S,W, 2012 - 2038 S MICHIGAN AVE ,2012,2038,2014 S MICHIGAN AVE,911710,911,7,3665,448213.7159,4633862.322,0,0.289156627,0.759036145
3666,B911711,2,41.86023211,-87.6244719,1.586,12,3,0,128,75,4560,7284,E,N, 66 - 96 E 16TH ST ,66,96,72 E 16TH ST,911711,911,7,3666,448169.5897,4634446.634,0,0.2,1.706666667
3667,B911712,2,41.8602006,-87.62468782,1.577,10,2,1,102,77,3691,6172,E,S, 45 - 73 E 16TH ST ,45,73,69 E 16TH ST,911712,911,7,3667,448151.6431,4634443.266,0,0.155844156,1.324675325
3668,B911713,2,41.85785832,-87.62338115,1.563,7,3,0,76,76,3525,5796,E,S, 103 - 119 E 18TH ST ,103,119,111 E 18TH ST,911713,911,7,3668,448258.2075,4634182.422,0,0.131578947,1
3669,B911714,2,41.85781574,-87.62680817,1.175,3,0,0,9,76,380,416,E,S, 1 - 49 E 18TH ST ,1,49,27 E 18TH ST,911714,911,7,3669,447973.7227,4634179.765,0,0.039473684,0.118421053
3670,B911715,2,41.85783498,-87.6250131,1.338,8,2,4,95,80,2777,3317,E,S, 51 - 99 E 18TH ST ,51,99,63 E 18TH ST,911715,911,7,3670,448122.7331,4634180.815,0,0.125,1.1875
3671,B911716,2,41.85788956,-87.62297498,1.325,8,0,0,49,75,2674,4613,E,N, 100 - 150 E 18TH ST ,100,150,124 E 18TH ST,911716,911,7,3671,448291.9457,4634185.646,0,0.106666667,0.653333333
3672,B911717,2,41.85786118,-87.62508173,1.357,6,1,0,42,76,1690,1843,E,N, 52 - 98 E 18TH ST ,52,98,60 E 18TH ST,911717,911,7,3672,448117.0579,4634183.766,0,0.092105263,0.552631579
3673,B911718,2,41.85784438,-87.62661657,1.191,0,0,0,12,75,463,425,E,N, 0 - 50 E 18TH ST ,0,50,24 E 18TH ST,911718,911,7,3673,447989.6491,4634182.829,0,0,0.16
3674,B912701,2,41.85349966,-87.62384975,1.362,43,7,4,242,80,6000,6234,S,W, 2106 - 2132 S MICHIGAN AVE ,2106,2132,2124 S MICHIGAN AVE,912701,912,7,3674,448215.7967,4633698.777,0,0.625,3.025
3675,B912702,2,41.85196016,-87.62379592,1.454,90,8,2,326,83,8413,8078,S,W, 2212 - 2254 S MICHIGAN AVE ,2212,2254,2228 S MICHIGAN AVE,912702,912,7,3675,448219.0233,4633527.818,0,1.180722892,3.927710843
3676,B912703,2,41.85039333,-87.62375069,1.668,39,9,0,134,76,4325,4687,S,W, 2312 - 2352 S MICHIGAN AVE ,2312,2352,2320 S MICHIGAN AVE,912703,912,7,3676,448221.5142,4633353.831,0,0.631578947,1.763157895
3677,B912704,2,41.85031196,-87.62371503,1.767,25,9,3,158,82,5729,6243,S,E, 2301 - 2341 S MICHIGAN AVE ,2301,2341,2331 S MICHIGAN AVE,912708,912,7,3677,448224.4088,4633344.775,0,0.414634146,1.926829268
3678,B912705,2,41.8521061,-87.62376319,1.469,54,10,1,171,82,4470,4889,S,E, 2207 - 2249 S MICHIGAN AVE ,2207,2249,2229 S MICHIGAN AVE,912705,912,7,3678,448221.8579,4633544.002,0,0.780487805,2.085365854
3679,B912706,2,41.85381423,-87.62382281,1.509,36,8,15,175,82,5537,4127,S,E, 2101 - 2137 S MICHIGAN AVE ,2101,2137,2115 S MICHIGAN AVE,912706,912,7,3679,448218.2866,4633733.686,0,0.536585366,2.134146341
3680,B913601,2,41.76446989,-87.62486033,0.327,19.92315,4.69857,4.67808,154.0563,58.9307,10824,569,S,E, 7115 - 7153 S STATE ST ,7115,7153,7135 S STATE ST,913602,913,6,3680,448060.0427,4623814.777,0,0.417808036,2.614194299
3681,B914601,2,41.76753928,-87.5763727,1.046,31,1,0,47,19,1098,339,S,W, 7010 - 7048 S JEFFERY BLVD ,7010,7048,7020 S JEFFERY BLVD,914601,914,6,3681,452092.7559,4624127.413,0,1.684210526,2.473684211
3682,B914602,2,41.76551871,-87.57630095,0.67,1,0,0,1,1,702,146,S,W, 7114 - 7120 S JEFFERY BLVD ,7114,7120,7116 S JEFFERY BLVD,914602,914,6,3682,452097.2166,4623903.039,0,1,1
3683,B914603,2,41.76763081,-87.57633716,1.189,40,2,0,69,22,1973,500,S,E, 7003 - 7047 S JEFFERY BLVD ,7003,7047,7015 S JEFFERY BLVD,914604,914,6,3683,452095.778,4624137.555,0,1.909090909,3.136363636
3684,B915601,2,41.80242962,-87.59098135,1.081,9,1,7,65,33,3357,2679,E,N, 1404 - 1418 E HYDE PARK BLVD ,1404,1418,1416 E HYDE PARK BLVD,915601,915,6,3684,450905.1266,4628009.365,0,0.303030303,1.96969697
3685,B915602,2,41.80240013,-87.59114094,1.059,13,2,1,70,34,3531,2577,E,S, 1411 - 1425 E HYDE PARK BLVD ,1411,1425,1417 E HYDE PARK BLVD,915602,915,6,3685,450891.8463,4628006.182,0,0.441176471,2.058823529
3686,B915603,2,41.80243812,-87.58960202,1.029,20,2,5,141,40,8209,5469,E,S, 1445 - 1465 E HYDE PARK BLVD ,1445,1465,1459 E HYDE PARK BLVD,915603,915,6,3686,451019.7192,4628009.522,0,0.55,3.525
3687,B915607,2,41.79928441,-87.58734897,1.066,88,15,3,628,97,13574,11940,S,W, 5304 - 5340 S LAKE PARK AVE ,5304,5340,5314 S LAKE PARK AVE,915607,915,6,3687,451204.4961,4627658.098,0,1.06185567,6.474226804
3688,B915609,2,41.79629103,-87.5874348,1.33,34,1,0,205,95,2050,2860,S,W, 5404 - 5466 S LAKE PARK AVE ,5404,5466,5450 S LAKE PARK AVE,915610,915,6,3688,451195.0944,4627325.805,0,0.368421053,2.157894737
3689,B915611,2,41.8010215,-87.58819319,1.065,11,0,1,73,45,4898,3385,E,N, 1514 - 1526 E 52ND ST ,1514,1526,1518 E 52ND ST,915611,915,6,3689,451135.6798,4627851.439,0,0.244444444,1.622222222
3690,B915612,2,41.80085454,-87.58912995,1.312,7,0,1,45,32,4740,3463,S,W, 5202 - 5206 S HARPER AVE ,5202,5206,5204 S HARPER AVE,915612,915,6,3690,451057.7308,4627833.435,0,0.21875,1.40625
3691,B915613,2,41.80097851,-87.58947864,1.16,15,4,3,125,39,7285,5455,E,S, 1481 - 1491 E 52ND ST ,1481,1491,1479 E 52ND ST,915613,915,6,3691,451028.8575,4627847.398,0,0.487179487,3.205128205
3692,B915614,2,41.79806618,-87.58930027,1.184,10,1,0,70,48,3481,2482,E,N, 1482 - 1490 E 54TH ST ,1482,1490,1486 E 54TH ST,915614,915,6,3692,451041.459,4627523.953,0,0.229166667,1.458333333
3693,B918101,2,41.92676189,-87.70696068,1.359,17,4,3,102,59,4089,4049,N,E, 2501 - 2521 N KEDZIE AVE ,2501,2521,2505 N KEDZIE AVE,918101,918,1,3693,441383.9478,4641886.371,0,0.355932203,1.728813559
3694,B918102,2,41.92717071,-87.70657767,1.123,1,0,0,9,49,1104,892,N,E, 2553 - 2559 N LINDEN PL ,2553,2559,2555 N LINDEN PL,918102,918,1,3694,441416.0784,4641931.5,0,0.020408163,0.183673469
3695,B918103,2,41.92714241,-87.70659157,1.162,7,1,0,40,51,2678,2275,N,W, 2548 - 2562 N LINDEN PL ,2548,2562,2552 N LINDEN PL,918103,918,1,3695,441414.9,4641928.367,0,0.156862745,0.784313725
3696,B918104,2,41.92745004,-87.7069508,1.257,7,1,0,70,56,3609,3646,N,E, 2525 - 2539 N KEDZIE AVE ,2525,2539,2531 N KEDZIE AVE,918104,918,1,3696,441385.3969,4641962.768,0,0.142857143,1.25
3697,B918105,2,41.9279472,-87.70631707,1.278,13,5,0,144,45,5826,10143,W,S, 3129 - 3149 W LOGAN BLVD ,3129,3149,3131 W LOGAN BLVD,918105,918,1,3697,441438.3956,4642017.534,0,0.4,3.2
3698,B918106,2,41.92756129,-87.70766177,1.31,49,20,2,415,63,12694,17585,N,W, 2512 - 2544 N KEDZIE AVE ,2512,2544,2538 N KEDZIE AVE,918109,918,1,3698,441326.5507,4641975.607,0,1.095238095,6.587301587
3699,B918107,2,41.92679395,-87.70764281,1.353,16,2,0,69,56,1804,1843,N,W, 2454 - 2514 N KEDZIE AVE ,2454,2514,2506 N KEDZIE AVE,918107,918,1,3699,441327.4196,4641890.397,0,0.321428571,1.232142857
3700,B919101,2,41.99964178,-87.66068599,1.033,41,14,6,284,59,9903,6933,N,E, 6433 - 6453 N SHERIDAN RD ,6433,6453,6443 N SHERIDAN RD,919101,919,1,3700,445283.1218,4649947.549,0,0.93220339,4.813559322
3701,B919103,2,42.00181174,-87.66075878,1.128,5,0,0,27,52,2740,1830,N,E, 6563 - 6585 N SHERIDAN RD ,6563,6585,6563 N SHERIDAN RD,919103,919,1,3701,445278.9527,4650188.525,0,0.096153846,0.519230769
3702,B919104,2,42.00159135,-87.66079389,1.031,3,0,0,15,2,5566,3862,N,W, 6562 - 6578 N SHERIDAN RD ,6562,6578,6570 N SHERIDAN RD,919104,919,1,3702,445275.8562,4650164.078,0,1.5,7.5
3703,B920101,2,41.96953443,-87.65479805,1.042,4,1,0,25,13,5631,2102,N,E, 4813 - 4825 N SHERIDAN RD ,4813,4825,4819 N SHERIDAN RD,920101,920,1,3703,445745.197,4646601.004,0,0.384615385,1.923076923
3704,B920102,2,41.97045621,-87.65481957,1.171,5,2,0,43,15,4332,1978,N,E, 4841 - 4855 N SHERIDAN RD ,4841,4855,4847 N SHERIDAN RD,920102,920,1,3704,445744.1961,4646703.362,0,0.466666667,2.866666667
3705,B920103,2,41.97185168,-87.65486535,1.106,3,0,1,43,13,6707,4212,N,E, 4905 - 4951 N SHERIDAN RD ,4905,4951,4917 N SHERIDAN RD,920103,920,1,3705,445741.5873,4646858.329,0,0.230769231,3.307692308
3706,B920105,2,41.97376926,-87.65492125,1.321,5,1,2,55,15,4458,6322,N,E, 5015 - 5027 N SHERIDAN RD ,5015,5027,5017 N SHERIDAN RD,920105,920,1,3706,445738.5834,4647071.271,0,0.4,3.666666667
3707,B920106,2,41.97458778,-87.65493941,1.203,19,7,0,109,18,8520,8690,N,E, 5039 - 5061 N SHERIDAN RD ,5039,5061,5045 N SHERIDAN RD,920106,920,1,3707,445737.7736,4647162.163,0,1.444444444,6.055555556
3708,B920107,2,41.97477246,-87.65498507,1.234,18,6,1,106,17,13513,15341,N,W, 5002 - 5056 N SHERIDAN RD ,5002,5056,5050 N SHERIDAN RD,920107,920,1,3708,445734.1473,4647182.696,0,1.411764706,6.235294118
3709,B920109,2,41.9723055,-87.65492538,1.1,13,0,10,52,14,3807,2748,N,W, 4902 - 4944 N SHERIDAN RD ,4902,4944,4924 N SHERIDAN RD,920109,920,1,3709,445736.9987,4646908.754,0,0.928571429,3.714285714
3710,B920110,2,41.971141,-87.65488392,1.199,21,3,3,78,16,6065,5653,N,W, 4802 - 4866 N SHERIDAN RD ,4802,4866,4848 N SHERIDAN RD,920110,920,1,3710,445739.4455,4646779.434,0,1.5,4.875
3711,B921101,2,41.9647725,-87.65473837,1.065,27,1,1,94,33,3177,2184,N,E, 4533 - 4547 N SHERIDAN RD ,4533,4547,4537 N SHERIDAN RD,921101,921,1,3711,445746.1016,4646072.254,0,0.848484848,2.848484848
3712,B921102,2,41.966082,-87.65474055,1.003,7,3,0,57,25,4554,1706,N,E, 4605 - 4625 N SHERIDAN RD ,4605,4625,4621 N SHERIDAN RD,921102,921,1,3712,445747.032,4646217.648,0,0.4,2.28
3713,B921103,2,41.966737,-87.65474737,1.033,7,1,1,70,23,5010,2055,N,E, 4643 - 4653 N SHERIDAN RD ,4643,4653,4645 N SHERIDAN RD,921103,921,1,3713,445747.0226,4646290.376,0,0.347826087,3.043478261
3714,B921104,2,41.96782323,-87.65477836,1.238,16,6,3,91,24,4584,4784,N,E, 4705 - 4723 N SHERIDAN RD ,4705,4723,4715 N SHERIDAN RD,921104,921,1,3714,445745.3764,4646410.999,0,0.916666667,3.791666667
3715,B921105,2,41.968659,-87.65478249,1.211,15,3,8,92,24,8292,3153,N,E, 4743 - 4761 N SHERIDAN RD ,4743,4761,4749 N SHERIDAN RD,921105,921,1,3715,445745.7434,4646503.796,0,0.75,3.833333333
3716,B921106,2,41.96761798,-87.65482042,1.303,19,3,3,111,21,4011,5435,N,W, 4708 - 4746 N SHERIDAN RD ,4708,4746,4710 N SHERIDAN RD,921107,921,1,3716,445741.7172,4646388.237,0,1.047619048,5.285714286
3717,B921108,2,41.9667415,-87.65479499,0.983,17,2,7,99,27,5603,2464,N,W, 4606 - 4648 N SHERIDAN RD ,4606,4648,4644 N SHERIDAN RD,921108,921,1,3717,445743.0806,4646290.906,0,0.703703704,3.666666667
3718,B921110,2,41.96434349,-87.65473257,1.159,6,2,1,22,17,1075,831,N,E, 4517 - 4519 N SHERIDAN RD ,4517,4519,4517 N SHERIDAN RD,921110,921,1,3718,445746.2182,4646024.618,0,0.470588235,1.294117647
3719,B922101,2,41.9532825,-87.65448454,0.942,10,2,1,75,32,6280,4801,N,E, 3909 - 3919 N SHERIDAN RD ,3909,3919,3917 N SHERIDAN RD,922101,922,1,3719,445757.3914,4644796.372,0,0.375,2.34375
3720,B922102,2,41.954036,-87.65450624,1.043,3,1,0,22,33,1800,1767,N,E, 3939 - 3955 N SHERIDAN RD ,3939,3955,3951 N SHERIDAN RD,922102,922,1,3720,445756.2318,4644880.046,0,0.121212121,0.666666667
3721,B922103,2,41.95498901,-87.65453415,1.174,10,6,1,73,34,5896,6080,N,E, 4013 - 4023 N SHERIDAN RD ,4013,4023,4015 N SHERIDAN RD,922103,922,1,3721,445754.7269,4644985.875,0,0.470588235,2.147058824
3722,B922104,2,41.95493199,-87.65458041,1.208,27,5,2,127,35,6372,7748,N,W, 4004 - 4028 N SHERIDAN RD ,4004,4028,4012 N SHERIDAN RD,922104,922,1,3722,445750.8446,4644979.573,0,0.914285714,3.628571429
3723,B922105,2,41.95450163,-87.65510365,1.046,7,2,2,48,29,6763,3420,W,N, 1002 - 1016 W IRVING PARK RD ,1002,1016,1012 W IRVING PARK RD,922105,922,1,3723,445707.115,4644932.122,0,0.310344828,1.655172414
3724,B922106,2,41.95374551,-87.6545478,1.008,4,2,1,39,32,2562,2634,N,W, 3928 - 3932 N SHERIDAN RD ,3928,3932,3932 N SHERIDAN RD,922106,922,1,3724,445752.5411,4644847.819,0,0.1875,1.21875
3725,B922107,2,41.95348541,-87.65476068,1.3,4,1,0,37,32,1227,1421,W,S, 1003 - 1007 W DAKIN ST ,1003,1007,1005 W DAKIN ST,922107,922,1,3725,445734.6774,4644819.076,0,0.15625,1.15625
3726,B922108,2,41.95320099,-87.65453404,1.091,8,8,2,112,34,7728,7306,N,W, 3900 - 3918 N SHERIDAN RD ,3900,3918,3916 N SHERIDAN RD,922108,922,1,3726,445753.2198,4644787.353,0,0.470588235,3.294117647
3727,B923201,2,41.93275968,-87.64577821,1.151,14,8,4,218,39,9981,13255,W,S, 647 - 663 W DIVERSEY PKWY ,647,663,653 W DIVERSEY PKWY,923201,923,2,3727,446461.7946,4642512.28,0,0.564102564,5.58974359
3728,B923203,2,41.93280457,-87.64336288,1.272,19,2,1,223,50,7390,9473,W,S, 539 - 559 W DIVERSEY PKWY ,539,559,553 W DIVERSEY PKWY,923203,923,2,3728,446662.0757,4642515.759,0,0.42,4.46
3729,B923204,2,41.93282503,-87.64204256,1.549,45,10,0,324,54,8155,10781,W,S, 503 - 519 W DIVERSEY PKWY ,503,519,515 W DIVERSEY PKWY,923204,923,2,3729,446771.5542,4642517.21,0,1.018518519,6
3730,B923205,2,41.93287591,-87.64004029,1.388,28,8,6,204,50,5433,8318,W,S, 423 - 445 W DIVERSEY PKWY ,423,445,425 W DIVERSEY PKWY,923205,923,2,3730,446937.595,4642521.618,0,0.72,4.08
3731,B923206,2,41.93288539,-87.64061965,1.249,38,4,6,286,52,8685,12554,W,N, 422 - 446 W DIVERSEY PKWY ,422,446,430 W DIVERSEY PKWY,923206,923,2,3731,446889.571,4642523.029,0,0.807692308,5.5
3732,B923207,2,41.93312732,-87.64133446,1.343,37,3,3,224,58,5375,8144,N,E, 2805 - 2815 N PINE GROVE AVE ,2805,2815,2811 N PINE GROVE AVE,923207,923,2,3732,446830.5105,4642550.333,0,0.689655172,3.862068966
3733,B923208,2,41.9330949,-87.64137067,1.329,24,4,2,172,55,3863,6452,N,W, 2806 - 2814 N PINE GROVE AVE ,2806,2814,2810 N PINE GROVE AVE,923208,923,2,3733,446827.4816,4642546.756,0,0.509090909,3.127272727
3734,B923210,2,41.9330954,-87.64274798,1.372,36,5,7,240,54,4926,7213,N,E, 2805 - 2815 N CAMBRIDGE AVE ,2805,2815,2809 N CAMBRIDGE AVE,923210,923,2,3734,446713.2962,4642547.667,0,0.759259259,4.444444444
3735,B923211,2,41.9330505,-87.64277682,1.352,18,6,10,144,54,3841,4803,N,W, 2806 - 2812 N CAMBRIDGE AVE ,2806,2812,2808 N CAMBRIDGE AVE,923211,923,2,3735,446710.8679,4642542.699,0,0.444444444,2.666666667
3736,B923212,2,41.9328345,-87.64318585,1.178,17,2,9,193,49,6541,7849,W,N, 540 - 548 W DIVERSEY PKWY ,540,548,544 W DIVERSEY PKWY,923212,923,2,3736,446676.7774,4642518.971,0,0.387755102,3.93877551
3737,B923213,2,41.93285097,-87.64220282,1.071,11,4,6,114,42,6763,6668,W,N, 550 - 602 W DIVERSEY PKWY ,550,602,560 W DIVERSEY PKWY,923213,923,2,3737,446758.2894,4642520.189,0,0.357142857,2.714285714
3738,B923214,2,41.93278761,-87.64568098,0.999,8,2,1,66,45,5091,4658,W,N, 662 - 674 W DIVERSEY PKWY ,662,674,662 W DIVERSEY PKWY,923214,923,2,3738,446469.8789,4642515.32,0,0.222222222,1.466666667
3739,B923215,2,41.93300162,-87.64665931,1.175,19,1,3,112,50,3859,4051,N,E, 2807 - 2811 N ORCHARD ST ,2807,2811,2809 N ORCHARD ST,923215,923,2,3739,446388.9493,4642539.693,0,0.4,2.24
3740,B923216,2,41.93302806,-87.6466962,1.14,11,4,1,81,50,2667,3252,N,W, 2806 - 2810 N ORCHARD ST ,2806,2810,2808 N ORCHARD ST,923216,923,2,3740,446385.9131,4642542.651,0,0.3,1.62
3741,B924201,2,41.93255615,-87.65740894,1.353,22,2,0,127,34,5528,6956,W,S, 1123 - 1155 W DIVERSEY PKWY ,1123,1155,1145 W DIVERSEY PKWY,924201,924,2,3741,445497.3718,4642497.011,0,0.705882353,3.735294118
3742,B924203,2,41.93260105,-87.65442565,1.367,13,1,1,87,35,3305,6989,W,S, 1007 - 1029 W DIVERSEY PKWY ,1007,1029,1011 W DIVERSEY PKWY,924203,924,2,3742,445744.7413,4642500.104,0,0.4,2.485714286
3743,B924204,2,41.93242595,-87.65386842,1.26,8,0,6,42,38,2107,2541,N,W, 2744 - 2752 N SHEFFIELD AVE ,2744,2752,2748 N SHEFFIELD AVE,924204,924,2,3743,445790.7905,4642480.31,0,0.210526316,1.105263158
